time,mass_concentration_of_chlorophyll_in_sea_water_ctd,mass_concentration_of_chlorophyll_in_sea_water_ctd_qc_agg,z
UTC,microg.L-1,,m
2021-12-19T19:26:09Z,0.72,1,0
2021-12-19T19:26:12Z,NaN,2,0
2021-12-19T19:30:09Z,0.75,1,0
2021-12-19T19:30:12Z,NaN,2,0
2021-12-19T19:34:09Z,0.78,1,0
2021-12-19T19:34:12Z,NaN,2,0
2021-12-19T19:38:09Z,0.77,1,0
2021-12-19T19:38:12Z,NaN,2,0
2021-12-19T19:42:09Z,0.76,1,0
2021-12-19T19:42:12Z,NaN,2,0
2021-12-19T19:46:09Z,0.76,1,0
2021-12-19T19:46:12Z,NaN,2,0
2021-12-19T19:50:09Z,0.75,1,0
2021-12-19T19:50:12Z,NaN,2,0
2021-12-19T19:54:09Z,0.74,1,0
2021-12-19T19:54:12Z,NaN,2,0
2021-12-19T19:58:09Z,0.74,1,0
2021-12-19T19:58:12Z,NaN,2,0
2021-12-19T20:02:09Z,0.72,1,0
2021-12-19T20:02:12Z,NaN,2,0
2021-12-19T20:06:09Z,0.73,1,0
2021-12-19T20:06:12Z,NaN,2,0
2021-12-19T20:10:09Z,0.71,1,0
2021-12-19T20:10:12Z,NaN,2,0
2021-12-19T20:14:09Z,0.7,1,0
2021-12-19T20:14:12Z,NaN,2,0
2021-12-19T20:18:09Z,0.75,1,0
2021-12-19T20:18:12Z,NaN,2,0
2021-12-19T20:22:09Z,0.73,1,0
2021-12-19T20:22:12Z,NaN,2,0
2021-12-19T20:26:09Z,0.71,1,0
2021-12-19T20:26:12Z,NaN,2,0
2021-12-19T20:30:09Z,0.74,1,0
2021-12-19T20:30:12Z,NaN,2,0
2021-12-19T20:34:09Z,0.77,1,0
2021-12-19T20:34:12Z,NaN,2,0
2021-12-19T20:38:09Z,0.74,1,0
2021-12-19T20:38:12Z,NaN,2,0
2021-12-19T20:42:09Z,0.74,1,0
2021-12-19T20:42:12Z,NaN,2,0
2021-12-19T20:46:09Z,0.71,1,0
2021-12-19T20:46:12Z,NaN,2,0
2021-12-19T20:50:09Z,0.76,1,0
2021-12-19T20:50:12Z,NaN,2,0
2021-12-19T20:54:09Z,0.75,1,0
2021-12-19T20:54:12Z,NaN,2,0
2021-12-19T20:58:09Z,0.78,1,0
2021-12-19T20:58:12Z,NaN,2,0
2021-12-19T21:02:09Z,0.71,1,0
2021-12-19T21:02:12Z,NaN,2,0
2021-12-19T21:06:09Z,0.77,1,0
2021-12-19T21:06:12Z,NaN,2,0
2021-12-19T21:10:09Z,0.74,1,0
2021-12-19T21:10:12Z,NaN,2,0
2021-12-19T21:14:09Z,0.71,1,0
2021-12-19T21:14:12Z,NaN,2,0
2021-12-19T21:18:09Z,0.81,1,0
2021-12-19T21:18:12Z,NaN,2,0
2021-12-19T21:22:09Z,0.75,1,0
2021-12-19T21:22:12Z,NaN,2,0
2021-12-19T21:26:09Z,0.79,1,0
2021-12-19T21:26:12Z,NaN,2,0
2021-12-19T21:30:09Z,0.76,1,0
2021-12-19T21:30:12Z,NaN,2,0
2021-12-19T21:34:09Z,0.78,1,0
2021-12-19T21:34:12Z,NaN,2,0
2021-12-19T21:38:09Z,0.82,1,0
2021-12-19T21:38:12Z,NaN,2,0
2021-12-19T21:42:09Z,0.8,1,0
2021-12-19T21:42:12Z,NaN,2,0
2021-12-19T21:46:09Z,0.74,1,0
2021-12-19T21:46:12Z,NaN,2,0
2021-12-19T21:50:09Z,0.82,1,0
2021-12-19T21:50:12Z,NaN,2,0
2021-12-19T21:54:09Z,0.79,1,0
2021-12-19T21:54:12Z,NaN,2,0
2021-12-19T21:58:09Z,0.78,1,0
2021-12-19T21:58:12Z,NaN,2,0
2021-12-19T22:02:09Z,0.77,1,0
2021-12-19T22:02:12Z,NaN,2,0
2021-12-19T22:06:09Z,0.76,1,0
2021-12-19T22:06:12Z,NaN,2,0
2021-12-19T22:10:09Z,0.75,1,0
2021-12-19T22:10:12Z,NaN,2,0
2021-12-19T22:14:09Z,0.74,1,0
2021-12-19T22:14:12Z,NaN,2,0
2021-12-19T22:18:09Z,0.74,1,0
2021-12-19T22:18:12Z,NaN,2,0
2021-12-19T22:22:09Z,0.8,1,0
2021-12-19T22:22:12Z,NaN,2,0
2021-12-19T22:26:09Z,0.84,1,0
2021-12-19T22:26:12Z,NaN,2,0
2021-12-19T22:30:09Z,0.78,1,0
2021-12-19T22:30:12Z,NaN,2,0
2021-12-19T22:34:09Z,0.79,1,0
2021-12-19T22:34:12Z,NaN,2,0
2021-12-19T22:38:09Z,0.78,1,0
2021-12-19T22:38:12Z,NaN,2,0
2021-12-19T22:42:09Z,0.83,1,0
2021-12-19T22:42:12Z,NaN,2,0
2021-12-19T22:46:09Z,0.78,1,0
2021-12-19T22:46:12Z,NaN,2,0
2021-12-19T22:50:09Z,0.8,1,0
2021-12-19T22:50:12Z,NaN,2,0
2021-12-19T22:54:09Z,0.87,1,0
2021-12-19T22:54:12Z,NaN,2,0
2021-12-19T22:58:09Z,0.86,1,0
2021-12-19T22:58:12Z,NaN,2,0
2021-12-19T23:02:09Z,0.79,1,0
2021-12-19T23:02:12Z,NaN,2,0
2021-12-19T23:06:09Z,0.83,1,0
2021-12-19T23:06:12Z,NaN,2,0
2021-12-19T23:10:09Z,0.85,1,0
2021-12-19T23:10:12Z,NaN,2,0
2021-12-19T23:14:09Z,0.8,1,0
2021-12-19T23:14:12Z,NaN,2,0
2021-12-19T23:18:09Z,0.82,1,0
2021-12-19T23:18:12Z,NaN,2,0
2021-12-19T23:22:09Z,0.85,1,0
2021-12-19T23:22:12Z,NaN,2,0
2021-12-19T23:26:09Z,0.79,1,0
2021-12-19T23:26:12Z,NaN,2,0
2021-12-19T23:30:09Z,0.82,1,0
2021-12-19T23:30:12Z,NaN,2,0
2021-12-19T23:34:09Z,0.87,1,0
2021-12-19T23:34:12Z,NaN,2,0
2021-12-19T23:38:09Z,0.88,1,0
2021-12-19T23:38:12Z,NaN,2,0
2021-12-19T23:42:09Z,0.82,1,0
2021-12-19T23:42:12Z,NaN,2,0
2021-12-19T23:46:09Z,0.81,1,0
2021-12-19T23:46:12Z,NaN,2,0
2021-12-19T23:50:09Z,0.79,1,0
2021-12-19T23:50:12Z,NaN,2,0
2021-12-19T23:54:09Z,0.86,1,0
2021-12-19T23:54:12Z,NaN,2,0
2021-12-19T23:58:09Z,0.92,1,0
2021-12-19T23:58:12Z,NaN,2,0
2021-12-20T00:02:09Z,0.85,1,0
2021-12-20T00:02:12Z,NaN,2,0
2021-12-20T00:06:09Z,0.83,1,0
2021-12-20T00:06:12Z,NaN,2,0
2021-12-20T00:10:09Z,0.87,1,0
2021-12-20T00:10:12Z,NaN,2,0
2021-12-20T00:14:09Z,0.92,1,0
2021-12-20T00:14:12Z,NaN,2,0
2021-12-20T00:18:09Z,0.91,1,0
2021-12-20T00:18:12Z,NaN,2,0
2021-12-20T00:22:09Z,0.85,1,0
2021-12-20T00:22:12Z,NaN,2,0
2021-12-20T00:26:09Z,0.84,1,0
2021-12-20T00:26:12Z,NaN,2,0
2021-12-20T00:30:09Z,0.9,1,0
2021-12-20T00:30:12Z,NaN,2,0
2021-12-20T00:34:09Z,0.84,1,0
2021-12-20T00:34:12Z,NaN,2,0
2021-12-20T00:38:09Z,0.88,1,0
2021-12-20T00:38:12Z,NaN,2,0
2021-12-20T00:42:09Z,0.92,1,0
2021-12-20T00:42:12Z,NaN,2,0
2021-12-20T00:46:09Z,0.85,1,0
2021-12-20T00:46:12Z,NaN,2,0
2021-12-20T00:50:09Z,0.89,1,0
2021-12-20T00:50:12Z,NaN,2,0
2021-12-20T00:54:09Z,0.92,1,0
2021-12-20T00:54:12Z,NaN,2,0
2021-12-20T00:58:09Z,0.84,1,0
2021-12-20T00:58:12Z,NaN,2,0
2021-12-20T01:02:09Z,0.85,1,0
2021-12-20T01:02:12Z,NaN,2,0
2021-12-20T01:06:09Z,0.93,1,0
2021-12-20T01:06:12Z,NaN,2,0
2021-12-20T01:10:09Z,0.81,1,0
2021-12-20T01:10:12Z,NaN,2,0
2021-12-20T01:14:09Z,0.82,1,0
2021-12-20T01:14:12Z,NaN,2,0
2021-12-20T01:18:09Z,0.87,1,0
2021-12-20T01:18:12Z,NaN,2,0
2021-12-20T01:22:09Z,0.93,1,0
2021-12-20T01:22:12Z,NaN,2,0
2021-12-20T01:26:09Z,0.86,1,0
2021-12-20T01:26:12Z,NaN,2,0
2021-12-20T01:30:09Z,0.92,1,0
2021-12-20T01:30:12Z,NaN,2,0
2021-12-20T01:34:09Z,0.92,1,0
2021-12-20T01:34:12Z,NaN,2,0
2021-12-20T01:38:09Z,0.87,1,0
2021-12-20T01:38:12Z,NaN,2,0
2021-12-20T01:42:09Z,0.87,1,0
2021-12-20T01:42:12Z,NaN,2,0
2021-12-20T01:46:09Z,0.87,1,0
2021-12-20T01:46:12Z,NaN,2,0
2021-12-20T01:50:09Z,0.85,1,0
2021-12-20T01:50:12Z,NaN,2,0
2021-12-20T01:54:09Z,0.88,1,0
2021-12-20T01:54:12Z,NaN,2,0
2021-12-20T01:58:09Z,0.85,1,0
2021-12-20T01:58:12Z,NaN,2,0
2021-12-20T02:02:09Z,0.94,1,0
2021-12-20T02:02:12Z,NaN,2,0
2021-12-20T02:06:09Z,0.89,1,0
2021-12-20T02:06:12Z,NaN,2,0
2021-12-20T02:10:09Z,0.86,1,0
2021-12-20T02:10:12Z,NaN,2,0
2021-12-20T02:14:09Z,0.89,1,0
2021-12-20T02:14:12Z,NaN,2,0
2021-12-20T02:18:09Z,0.92,1,0
2021-12-20T02:18:12Z,NaN,2,0
2021-12-20T02:22:09Z,0.87,1,0
2021-12-20T02:22:12Z,NaN,2,0
2021-12-20T02:26:09Z,0.89,1,0
2021-12-20T02:26:12Z,NaN,2,0
2021-12-20T02:30:09Z,0.92,1,0
2021-12-20T02:30:12Z,NaN,2,0
2021-12-20T02:34:09Z,0.92,1,0
2021-12-20T02:34:12Z,NaN,2,0
2021-12-20T02:38:09Z,0.84,1,0
2021-12-20T02:38:12Z,NaN,2,0
2021-12-20T02:42:09Z,0.91,1,0
2021-12-20T02:42:12Z,NaN,2,0
2021-12-20T02:46:09Z,0.9,1,0
2021-12-20T02:46:12Z,NaN,2,0
2021-12-20T02:50:09Z,0.93,1,0
2021-12-20T02:50:12Z,NaN,2,0
2021-12-20T02:54:09Z,1.01,1,0
2021-12-20T02:54:12Z,NaN,2,0
2021-12-20T02:58:09Z,0.96,1,0
2021-12-20T02:58:12Z,NaN,2,0
2021-12-20T03:02:09Z,0.86,1,0
2021-12-20T03:02:12Z,NaN,2,0
2021-12-20T03:06:09Z,0.86,1,0
2021-12-20T03:06:12Z,NaN,2,0
2021-12-20T03:10:09Z,0.83,1,0
2021-12-20T03:10:12Z,NaN,2,0
2021-12-20T03:14:09Z,0.79,1,0
2021-12-20T03:14:12Z,NaN,2,0
2021-12-20T03:18:09Z,1.03,1,0
2021-12-20T03:18:12Z,NaN,2,0
2021-12-20T03:22:09Z,0.92,1,0
2021-12-20T03:22:12Z,NaN,2,0
2021-12-20T03:26:09Z,1.06,1,0
2021-12-20T03:26:12Z,NaN,2,0
2021-12-20T03:30:09Z,1.04,1,0
2021-12-20T03:30:12Z,NaN,2,0
2021-12-20T03:34:09Z,1.16,1,0
2021-12-20T03:34:12Z,NaN,2,0
2021-12-20T03:38:09Z,1.03,1,0
2021-12-20T03:38:12Z,NaN,2,0
2021-12-20T03:42:09Z,1.06,1,0
2021-12-20T03:42:12Z,NaN,2,0
2021-12-20T03:46:09Z,1.04,1,0
2021-12-20T03:46:12Z,NaN,2,0
2021-12-20T03:50:09Z,1.12,1,0
2021-12-20T03:50:12Z,NaN,2,0
2021-12-20T03:54:09Z,1.04,1,0
2021-12-20T03:54:12Z,NaN,2,0
2021-12-20T03:58:09Z,1.07,1,0
2021-12-20T03:58:12Z,NaN,2,0
2021-12-20T04:02:09Z,0.94,1,0
2021-12-20T04:02:12Z,NaN,2,0
2021-12-20T04:06:09Z,0.88,1,0
2021-12-20T04:06:12Z,NaN,2,0
2021-12-20T04:10:09Z,0.82,1,0
2021-12-20T04:10:12Z,NaN,2,0
2021-12-20T04:14:09Z,0.86,1,0
2021-12-20T04:14:12Z,NaN,2,0
2021-12-20T04:18:09Z,0.87,1,0
2021-12-20T04:18:12Z,NaN,2,0
2021-12-20T04:22:09Z,0.89,1,0
2021-12-20T04:22:12Z,NaN,2,0
2021-12-20T04:26:09Z,0.85,1,0
2021-12-20T04:26:12Z,NaN,2,0
2021-12-20T04:30:09Z,0.9,1,0
2021-12-20T04:30:12Z,NaN,2,0
2021-12-20T04:34:09Z,0.85,1,0
2021-12-20T04:34:12Z,NaN,2,0
2021-12-20T04:38:09Z,0.81,1,0
2021-12-20T04:38:12Z,NaN,2,0
2021-12-20T04:42:09Z,0.84,1,0
2021-12-20T04:42:12Z,NaN,2,0
2021-12-20T04:46:09Z,0.85,1,0
2021-12-20T04:46:12Z,NaN,2,0
2021-12-20T04:50:09Z,0.8,1,0
2021-12-20T04:50:12Z,NaN,2,0
2021-12-20T04:54:09Z,0.85,1,0
2021-12-20T04:54:12Z,NaN,2,0
2021-12-20T04:58:09Z,0.9,1,0
2021-12-20T04:58:12Z,NaN,2,0
2021-12-20T05:02:09Z,0.95,1,0
2021-12-20T05:02:12Z,NaN,2,0
2021-12-20T05:06:09Z,0.91,1,0
2021-12-20T05:06:12Z,NaN,2,0
2021-12-20T05:10:09Z,0.94,1,0
2021-12-20T05:10:12Z,NaN,2,0
2021-12-20T05:14:09Z,0.91,1,0
2021-12-20T05:14:12Z,NaN,2,0
2021-12-20T05:18:09Z,0.92,1,0
2021-12-20T05:18:12Z,NaN,2,0
2021-12-20T05:22:09Z,1.17,1,0
2021-12-20T05:22:12Z,NaN,2,0
2021-12-20T05:26:09Z,1.06,1,0
2021-12-20T05:26:12Z,NaN,2,0
2021-12-20T05:30:09Z,0.9,1,0
2021-12-20T05:30:12Z,NaN,2,0
2021-12-20T05:34:09Z,0.88,1,0
2021-12-20T05:34:12Z,NaN,2,0
2021-12-20T05:38:09Z,0.95,1,0
2021-12-20T05:38:12Z,NaN,2,0
2021-12-20T05:42:09Z,0.92,1,0
2021-12-20T05:42:12Z,NaN,2,0
2021-12-20T05:46:09Z,0.84,1,0
2021-12-20T05:46:12Z,NaN,2,0
2021-12-20T05:50:09Z,0.91,1,0
2021-12-20T05:50:12Z,NaN,2,0
2021-12-20T05:54:09Z,0.83,1,0
2021-12-20T05:54:12Z,NaN,2,0
2021-12-20T05:58:09Z,0.87,1,0
2021-12-20T05:58:12Z,NaN,2,0
2021-12-20T06:02:09Z,0.86,1,0
2021-12-20T06:02:12Z,NaN,2,0
2021-12-20T06:06:09Z,0.83,1,0
2021-12-20T06:06:12Z,NaN,2,0
2021-12-20T06:10:09Z,0.73,1,0
2021-12-20T06:10:12Z,NaN,2,0
2021-12-20T06:14:09Z,0.79,1,0
2021-12-20T06:14:12Z,NaN,2,0
2021-12-20T06:18:09Z,0.75,1,0
2021-12-20T06:18:12Z,NaN,2,0
2021-12-20T06:22:09Z,0.72,1,0
2021-12-20T06:22:12Z,NaN,2,0
2021-12-20T06:26:09Z,0.77,1,0
2021-12-20T06:26:12Z,NaN,2,0
2021-12-20T06:30:09Z,0.74,1,0
2021-12-20T06:30:12Z,NaN,2,0
2021-12-20T06:34:09Z,0.72,1,0
2021-12-20T06:34:12Z,NaN,2,0
2021-12-20T06:38:09Z,0.72,1,0
2021-12-20T06:38:12Z,NaN,2,0
2021-12-20T06:42:09Z,0.77,1,0
2021-12-20T06:42:12Z,NaN,2,0
2021-12-20T06:46:09Z,0.69,1,0
2021-12-20T06:46:12Z,NaN,2,0
2021-12-20T06:50:09Z,0.7,1,0
2021-12-20T06:50:12Z,NaN,2,0
2021-12-20T06:54:09Z,0.64,1,0
2021-12-20T06:54:12Z,NaN,2,0
2021-12-20T06:58:09Z,0.64,1,0
2021-12-20T06:58:12Z,NaN,2,0
2021-12-20T07:02:09Z,0.67,1,0
2021-12-20T07:02:12Z,NaN,2,0
2021-12-20T07:06:09Z,0.65,1,0
2021-12-20T07:06:12Z,NaN,2,0
2021-12-20T07:10:09Z,0.63,1,0
2021-12-20T07:10:12Z,NaN,2,0
2021-12-20T07:14:09Z,0.65,1,0
2021-12-20T07:14:12Z,NaN,2,0
2021-12-20T07:18:09Z,0.7,1,0
2021-12-20T07:18:12Z,NaN,2,0
2021-12-20T07:22:09Z,0.72,1,0
2021-12-20T07:22:12Z,NaN,2,0
2021-12-20T07:26:09Z,0.73,1,0
2021-12-20T07:26:12Z,NaN,2,0
2021-12-20T07:30:09Z,0.74,1,0
2021-12-20T07:30:12Z,NaN,2,0
2021-12-20T07:34:09Z,0.63,1,0
2021-12-20T07:34:12Z,NaN,2,0
2021-12-20T07:38:09Z,0.62,1,0
2021-12-20T07:38:12Z,NaN,2,0
2021-12-20T07:42:09Z,0.6,1,0
2021-12-20T07:42:12Z,NaN,2,0
2021-12-20T07:46:09Z,0.64,1,0
2021-12-20T07:46:12Z,NaN,2,0
2021-12-20T07:50:09Z,0.59,1,0
2021-12-20T07:50:12Z,NaN,2,0
2021-12-20T07:54:09Z,0.59,1,0
2021-12-20T07:54:12Z,NaN,2,0
2021-12-20T07:58:09Z,0.63,1,0
2021-12-20T07:58:12Z,NaN,2,0
2021-12-20T08:02:09Z,0.71,1,0
2021-12-20T08:02:12Z,NaN,2,0
2021-12-20T08:06:09Z,0.8,1,0
2021-12-20T08:06:12Z,NaN,2,0
2021-12-20T08:10:09Z,0.78,1,0
2021-12-20T08:10:12Z,NaN,2,0
2021-12-20T08:14:09Z,0.88,1,0
2021-12-20T08:14:12Z,NaN,2,0
2021-12-20T08:18:09Z,0.85,1,0
2021-12-20T08:18:12Z,NaN,2,0
2021-12-20T08:22:09Z,0.83,1,0
2021-12-20T08:22:12Z,NaN,2,0
2021-12-20T08:26:09Z,0.84,1,0
2021-12-20T08:26:12Z,NaN,2,0
2021-12-20T08:30:09Z,0.81,1,0
2021-12-20T08:30:12Z,NaN,2,0
2021-12-20T08:34:09Z,0.79,1,0
2021-12-20T08:34:12Z,NaN,2,0
2021-12-20T08:38:09Z,0.75,1,0
2021-12-20T08:38:12Z,NaN,2,0
2021-12-20T08:42:09Z,0.78,1,0
2021-12-20T08:42:12Z,NaN,2,0
2021-12-20T08:46:09Z,0.78,1,0
2021-12-20T08:46:12Z,NaN,2,0
2021-12-20T08:50:09Z,0.73,1,0
2021-12-20T08:50:12Z,NaN,2,0
2021-12-20T08:54:09Z,0.73,1,0
2021-12-20T08:54:12Z,NaN,2,0
2021-12-20T08:58:09Z,0.82,1,0
2021-12-20T08:58:12Z,NaN,2,0
2021-12-20T09:02:09Z,1.06,1,0
2021-12-20T09:02:12Z,NaN,2,0
2021-12-20T09:06:09Z,1.02,1,0
2021-12-20T09:06:12Z,NaN,2,0
2021-12-20T09:10:09Z,1.02,1,0
2021-12-20T09:10:12Z,NaN,2,0
2021-12-20T09:14:09Z,1.08,1,0
2021-12-20T09:14:12Z,NaN,2,0
2021-12-20T09:18:09Z,1.11,1,0
2021-12-20T09:18:12Z,NaN,2,0
2021-12-20T09:22:09Z,1.07,1,0
2021-12-20T09:22:12Z,NaN,2,0
2021-12-20T09:26:09Z,1.03,1,0
2021-12-20T09:26:12Z,NaN,2,0
2021-12-20T09:30:09Z,1.03,1,0
2021-12-20T09:30:12Z,NaN,2,0
2021-12-20T09:34:09Z,1.03,1,0
2021-12-20T09:34:12Z,NaN,2,0
2021-12-20T09:38:09Z,1.04,1,0
2021-12-20T09:38:12Z,NaN,2,0
2021-12-20T09:42:09Z,1.05,1,0
2021-12-20T09:42:12Z,NaN,2,0
2021-12-20T09:46:09Z,1.07,1,0
2021-12-20T09:46:12Z,NaN,2,0
2021-12-20T09:50:09Z,1.16,1,0
2021-12-20T09:50:12Z,NaN,2,0
2021-12-20T09:54:09Z,1.1,1,0
2021-12-20T09:54:12Z,NaN,2,0
2021-12-20T09:58:09Z,1.15,1,0
2021-12-20T09:58:12Z,NaN,2,0
2021-12-20T10:02:09Z,1.17,1,0
2021-12-20T10:02:12Z,NaN,2,0
2021-12-20T10:06:09Z,1.17,1,0
2021-12-20T10:06:12Z,NaN,2,0
2021-12-20T10:10:09Z,1.14,1,0
2021-12-20T10:10:12Z,NaN,2,0
2021-12-20T10:14:09Z,1.08,1,0
2021-12-20T10:14:12Z,NaN,2,0
2021-12-20T10:18:09Z,1.14,1,0
2021-12-20T10:18:12Z,NaN,2,0
2021-12-20T10:22:09Z,1.14,1,0
2021-12-20T10:22:12Z,NaN,2,0
2021-12-20T10:26:09Z,1.14,1,0
2021-12-20T10:26:12Z,NaN,2,0
2021-12-20T10:30:09Z,1.16,1,0
2021-12-20T10:30:12Z,NaN,2,0
2021-12-20T10:34:09Z,1.14,1,0
2021-12-20T10:34:12Z,NaN,2,0
2021-12-20T10:38:09Z,1.06,1,0
2021-12-20T10:38:12Z,NaN,2,0
2021-12-20T10:42:09Z,1.06,1,0
2021-12-20T10:42:12Z,NaN,2,0
2021-12-20T10:46:09Z,1.16,1,0
2021-12-20T10:46:12Z,NaN,2,0
2021-12-20T10:50:09Z,1.15,1,0
2021-12-20T10:50:12Z,NaN,2,0
2021-12-20T10:54:09Z,1.14,1,0
2021-12-20T10:54:12Z,NaN,2,0
2021-12-20T10:58:09Z,1.14,1,0
2021-12-20T10:58:12Z,NaN,2,0
2021-12-20T11:02:09Z,1.15,1,0
2021-12-20T11:02:12Z,NaN,2,0
2021-12-20T11:06:09Z,1.16,1,0
2021-12-20T11:06:12Z,NaN,2,0
2021-12-20T11:10:09Z,1.03,1,0
2021-12-20T11:10:12Z,NaN,2,0
2021-12-20T11:14:09Z,1.09,1,0
2021-12-20T11:14:12Z,NaN,2,0
2021-12-20T11:18:09Z,1.06,1,0
2021-12-20T11:18:12Z,NaN,2,0
2021-12-20T11:22:09Z,1.02,1,0
2021-12-20T11:22:12Z,NaN,2,0
2021-12-20T11:26:09Z,1,1,0
2021-12-20T11:26:12Z,NaN,2,0
2021-12-20T11:30:09Z,1.12,1,0
2021-12-20T11:30:12Z,NaN,2,0
2021-12-20T11:34:09Z,1.05,1,0
2021-12-20T11:34:12Z,NaN,2,0
2021-12-20T11:38:09Z,1.04,1,0
2021-12-20T11:38:12Z,NaN,2,0
2021-12-20T11:42:09Z,1.05,1,0
2021-12-20T11:42:12Z,NaN,2,0
2021-12-20T11:46:09Z,0.91,1,0
2021-12-20T11:46:12Z,NaN,2,0
2021-12-20T11:50:09Z,0.9,1,0
2021-12-20T11:50:12Z,NaN,2,0
2021-12-20T11:54:09Z,0.86,1,0
2021-12-20T11:54:12Z,NaN,2,0
2021-12-20T11:58:09Z,0.86,1,0
2021-12-20T11:58:12Z,NaN,2,0
2021-12-20T12:02:09Z,0.85,1,0
2021-12-20T12:02:12Z,NaN,2,0
2021-12-20T12:06:09Z,0.78,1,0
2021-12-20T12:06:12Z,NaN,2,0
2021-12-20T12:10:09Z,0.81,1,0
2021-12-20T12:10:12Z,NaN,2,0
2021-12-20T12:14:09Z,0.76,1,0
2021-12-20T12:14:12Z,NaN,2,0
2021-12-20T12:18:09Z,0.8,1,0
2021-12-20T12:18:12Z,NaN,2,0
2021-12-20T12:22:09Z,0.8,1,0
2021-12-20T12:22:12Z,NaN,2,0
2021-12-20T12:26:09Z,0.75,1,0
2021-12-20T12:26:12Z,NaN,2,0
2021-12-20T12:30:09Z,0.72,1,0
2021-12-20T12:30:12Z,NaN,2,0
2021-12-20T12:34:09Z,0.73,1,0
2021-12-20T12:34:12Z,NaN,2,0
2021-12-20T12:38:09Z,0.76,1,0
2021-12-20T12:38:12Z,NaN,2,0
2021-12-20T12:42:09Z,0.87,1,0
2021-12-20T12:42:12Z,NaN,2,0
2021-12-20T12:46:09Z,0.69,1,0
2021-12-20T12:46:12Z,NaN,2,0
2021-12-20T12:50:09Z,0.74,1,0
2021-12-20T12:50:12Z,NaN,2,0
2021-12-20T12:54:09Z,0.82,1,0
2021-12-20T12:54:12Z,NaN,2,0
2021-12-20T12:58:09Z,0.82,1,0
2021-12-20T12:58:12Z,NaN,2,0
2021-12-20T13:02:09Z,0.76,1,0
2021-12-20T13:02:12Z,NaN,2,0
2021-12-20T13:06:09Z,0.73,1,0
2021-12-20T13:06:12Z,NaN,2,0
2021-12-20T13:10:09Z,0.72,1,0
2021-12-20T13:10:12Z,NaN,2,0
2021-12-20T13:14:09Z,0.7,1,0
2021-12-20T13:14:12Z,NaN,2,0
2021-12-20T13:18:09Z,0.71,1,0
2021-12-20T13:18:12Z,NaN,2,0
2021-12-20T13:22:09Z,0.73,1,0
2021-12-20T13:22:12Z,NaN,2,0
2021-12-20T13:26:09Z,0.81,1,0
2021-12-20T13:26:12Z,NaN,2,0
2021-12-20T13:30:09Z,0.92,1,0
2021-12-20T13:30:12Z,NaN,2,0
2021-12-20T13:34:09Z,0.8,1,0
2021-12-20T13:34:12Z,NaN,2,0
2021-12-20T13:38:09Z,0.81,1,0
2021-12-20T13:38:12Z,NaN,2,0
2021-12-20T13:42:09Z,0.81,1,0
2021-12-20T13:42:12Z,NaN,2,0
2021-12-20T13:46:09Z,0.74,1,0
2021-12-20T13:46:12Z,NaN,2,0
2021-12-20T13:50:09Z,0.82,1,0
2021-12-20T13:50:12Z,NaN,2,0
2021-12-20T13:54:09Z,0.91,1,0
2021-12-20T13:54:12Z,NaN,2,0
2021-12-20T13:58:09Z,0.84,1,0
2021-12-20T13:58:12Z,NaN,2,0
2021-12-20T14:02:09Z,0.81,1,0
2021-12-20T14:02:12Z,NaN,2,0
2021-12-20T14:06:09Z,0.75,1,0
2021-12-20T14:06:12Z,NaN,2,0
2021-12-20T14:10:09Z,0.76,1,0
2021-12-20T14:10:12Z,NaN,2,0
2021-12-20T14:14:09Z,0.74,1,0
2021-12-20T14:14:12Z,NaN,2,0
2021-12-20T14:18:09Z,0.78,1,0
2021-12-20T14:18:12Z,NaN,2,0
2021-12-20T14:22:09Z,0.82,1,0
2021-12-20T14:22:12Z,NaN,2,0
2021-12-20T14:26:09Z,0.88,1,0
2021-12-20T14:26:12Z,NaN,2,0
2021-12-20T14:30:09Z,0.81,1,0
2021-12-20T14:30:12Z,NaN,2,0
2021-12-20T14:34:09Z,0.9,1,0
2021-12-20T14:34:12Z,NaN,2,0
2021-12-20T14:38:09Z,0.76,1,0
2021-12-20T14:38:12Z,NaN,2,0
2021-12-20T14:42:09Z,0.72,1,0
2021-12-20T14:42:12Z,NaN,2,0
2021-12-20T14:46:09Z,0.67,1,0
2021-12-20T14:46:12Z,NaN,2,0
2021-12-20T14:50:09Z,0.72,1,0
2021-12-20T14:50:12Z,NaN,2,0
2021-12-20T14:54:09Z,0.68,1,0
2021-12-20T14:54:12Z,NaN,2,0
2021-12-20T14:58:09Z,0.72,1,0
2021-12-20T14:58:12Z,NaN,2,0
2021-12-20T15:02:09Z,0.78,1,0
2021-12-20T15:02:12Z,NaN,2,0
2021-12-20T15:06:09Z,0.76,1,0
2021-12-20T15:06:12Z,NaN,2,0
2021-12-20T15:10:09Z,0.75,1,0
2021-12-20T15:10:12Z,NaN,2,0
2021-12-20T15:14:09Z,0.82,1,0
2021-12-20T15:14:12Z,NaN,2,0
2021-12-20T15:18:09Z,0.84,1,0
2021-12-20T15:18:12Z,NaN,2,0
2021-12-20T15:22:09Z,0.85,1,0
2021-12-20T15:22:12Z,NaN,2,0
2021-12-20T15:26:09Z,0.93,1,0
2021-12-20T15:26:12Z,NaN,2,0
2021-12-20T15:30:09Z,0.97,1,0
2021-12-20T15:30:12Z,NaN,2,0
2021-12-20T15:34:09Z,0.99,1,0
